26.5186,12.3237,20.2
9.50511,7.27396,20.2167
2.16802,2.90352,20.2
0.193072,5.90602,6.93333
0.44573,2.86431,6.75
1.16547,6.50214,7.3
11.2707,2.66675,7.35
13.3265,6.59849,7.31667
10.4006,5.80979,7.35
6.85857,6.06858,7.35
2.97825,5.28635,7.35
1.33985,2.53781,7.35
3.54452,9.0823,18.6833
3.21668,7.90695,18.6667
9.08293,5.68679,18.65
13.5186,2.75796,18.65
3.87407,6.73854,18.7
2.39522,5.45123,18.7167
15.5846,5.99793,18.7
6.70809,8.84835,18.7167
3.81781,6.6328,18.7
1.64522,6.39879,18.7167
0.0,6.09552,19.2333
2.14006,0.506467,19.25
1.60805,3.431,19.2667
1.17561,0.826236,19.2333
2.7533,3.07048,19.25
3.11181,3.79798,19.2833
0.00653567,0.796503,19.2167
1.03853,1.32625,19.2333
1.08672,2.72655,19.25
2.87471,4.76836,19.2667
3.00894,3.69805,19.2833
0.00844102,1.1055,19.2333
0.0260145,1.247,19.25
2.28184,1.83352,19.2667
2.1167,2.20348,19.2833
3.26571,2.31795,19.3
0.0,1.17726,19.25
0.722806,2.23774,19.2667
0.498759,3.90101,19.2833
0.284971,4.38478,19.3
0.0,1.04524,19.25
0.0894651,3.09724,19.2667
0.108571,4.83049,19.2833
0.353976,4.6435,19.3
0.01908,3.18126,19.2667
0.00725039,4.57301,19.2833
0.904061,4.75575,19.3
1.11676,4.95172,19.3167
0.128474,3.70826,19.2667
1.02586,4.58001,19.2833
0.675346,4.79476,19.3
0.66442,6.00472,19.3167
0.0,3.26654,19.2667
0.0,3.87901,19.2833
0.0628737,3.56472,19.3
0.105674,5.96728,19.3167
0.0,2.66732,19.2833
0.393411,4.80672,19.5667
0.726389,5.35486,19.55
0.800013,9.05935,19.5667
6.4969,10.1782,19.5833
0.569915,5.45752,19.6
0.129782,2.92599,19.5167
2.80792,3.81646,19.5333
0.303366,7.36594,19.55
2.55164,10.7695,19.5667
0.964668,11.2163,19.5833
0.189216,7.28049,19.6
0.483162,5.64149,19.5667
0.0983573,6.96534,19.5833
1.73506,5.13325,6.68333
2.50683,6.28088,6.68333
0.0249337,1.06423,18.7833
3.25366,3.09972,18.7667
1.05278,2.53269,18.7833
0.0,1.9492,18.8
2.46095,4.82422,18.7667
2.02121,5.01215,18.7833
0.406843,4.80291,18.8
0.35049,2.71292,18.8167
1.19792,7.70818,18.7833
6.72274,8.95346,18.8
2.42988,4.5377,18.8167
2.07478,1.50374,18.8333
3.77212,6.69119,18.8167
1.34005,1.88769,18.8333
11.1379,9.04512,18.8167
0.528575,2.90528,18.8333
5.35665,6.81407,18.8167
0.0,1.72603,18.8333
3.33581,7.18477,18.8
1.20664,3.94637,18.8167
1.25437,4.38587,18.8
0.372068,2.65476,18.8167
0.190753,2.04401,18.8333
0.0178748,2.47203,18.8
1.49415,3.10922,18.8167
1.68201,3.13872,18.8333
0.0465172,2.89745,18.85
0.201642,1.56099,18.8667
5.3888,8.55845,6.51667
3.66757,4.86857,6.53333
9.54767,5.47494,6.5
2.73811,7.6938,6.51667
1.87728,6.35266,6.53333
5.19382,5.3262,6.46667
5.73628,6.44581,6.5
2.97967,6.51099,6.51667
14.4796,10.6742,6.46667
3.20683,7.57714,6.5
2.67984,6.69196,6.51667
5.67677,7.29586,6.46667
2.05886,8.13189,6.48333
2.87408,9.26388,6.5
2.63381,6.05819,6.51667
1.32305,5.44688,6.48333
2.67527,5.53869,6.5
0.932558,7.89931,6.45
4.89743,9.77458,6.43333
4.48954,8.38483,6.35
2.18496,7.69097,6.35
5.45389,6.4046,6.38333
4.35601,7.75858,17.0167
0.244097,8.35849,5.38333
0.0,10.7615,5.4
0.101197,2.20853,4.61667
0.942446,2.49748,4.61667
1.16534,4.12044,4.6
6.93948,3.39327,4.61667
0.439927,5.67635,4.6
1.39301,2.65485,4.61667
1.01577,6.98696,4.6
5.96151,4.90932,4.7
3.92726,4.23651,17.5333
0.562715,7.45874,17.5333
0.0,8.77034,3.76667
6.98768,4.46292,4.1
8.19366,3.69926,4.06667
4.66957,5.96414,4.06667
1.50432,3.12849,4.08333
0.0454751,5.61074,4.01667
24.0597,6.93074,4.05
2.34499,8.80749,4.03333
11.5658,8.43198,4.05
3.05321,7.28181,4.03333
8.01336,8.07179,4.05
27.4317,6.32755,4.06667
13.5481,2.75322,4.08333
16.2918,5.04655,4.06667
11.9496,5.16569,4.08333
9.76614,8.81004,4.06667
6.31216,7.5536,4.06667
6.28309,2.18406,4.06667
3.05278,10.541,4.03333
3.40967,12.2985,4.05
4.6293,9.57612,4.03333
3.78581,7.50019,4.05
5.03892,6.94806,4.03333
0.800873,7.46858,4.01667
1.34096,6.52599,4.03333
4.21516,6.936,3.91667
4.27001,8.92671,3.93333
4.87453,0.777026,3.95
0.148228,5.51203,3.91667
2.91257,4.17115,3.93333
0.0,3.39752,3.21667
0.0,3.05529,3.21667
0.0100885,1.53457,3.21667
6.05422,5.96127,15.3167
4.06113,8.40607,15.3667
2.70966,8.74553,15.3833
0.700875,6.38465,2.78333
0.107921,6.40203,2.8
0.749713,3.3137,2.81667
0.42939,4.19099,2.8
9.78889,10.0698,14.9833
3.99447,7.51872,14.9833
15.8496,9.73545,2.53333
3.7593,5.06847,2.35
2.60049,4.91653,3.56667
10.5506,7.77803,3.56667
20.7443,9.22863,3.56667
0.98605,8.30092,15.5167
0.0,1.41742,0.283333
0.0,2.96204,0.299999
1.44842,9.99496,2.51667
0.33042,14.0864,2.55
1.7789,9.04597,15.6
1.10348,16.8209,15.6
18.6757,7.58597,15.7167
0.0,6.55708,15.3
0.0,3.97625,15.3167
0.95644,6.69968,2.16667
7.67194,10.2049,2.16667
5.16603,8.62961,2.18333
3.44704,5.14112,2.2
4.60537,13.151,2.18333
0.114133,7.25887,1.41667
0.213619,6.67148,1.38333
4.28649,8.45964,1.4
14.6997,12.9264,1.41667
5.38664,11.5323,1.45
2.31627,10.436,1.46667
1.51619,10.2621,1.38333
2.61165,8.91295,1.41667
3.92443,9.66966,1.45
1.0204,11.7943,1.46667
0.254929,6.27574,1.31667
0.320798,8.02821,1.33333
1.58188,17.2293,1.35
2.26293,10.021,1.36667
2.7215,11.3886,1.38333
2.21323,9.67597,1.4
4.0399,9.60358,1.41667
7.60284,7.86696,1.43333
1.0625,3.61956,1.45
0.673793,9.79237,1.3
1.03923,10.6153,1.31667
2.67711,11.2282,1.33333
4.00591,19.5206,1.35
3.971,10.9285,1.36667
3.14711,10.9315,1.38333
4.4363,7.26497,1.4
3.65513,6.82248,1.41667
1.98535,21.223,1.3
4.4412,18.7642,1.31667
4.37435,12.6597,1.33333
1.38672,14.2062,1.35
3.39753,10.0915,1.36667
2.61742,8.60932,1.38333
0.507055,6.073,1.4
0.589375,5.3621,1.41667
3.9412,21.2946,1.3
5.30186,16.7231,1.31667
3.42748,11.5368,1.33333
0.295518,7.82938,1.35
0.676718,11.8156,1.36667
0.53526,6.29955,1.38333
0.716406,5.571,1.4
0.0971149,3.45404,1.41667
24.9997,20.6703,1.3
3.25173,20.5332,1.31667
2.3822,10.0305,1.33333
0.513835,6.96998,1.35
2.98337,3.88783,1.36667
3.67684,10.5804,1.26667
5.70039,7.88043,1.28333
0.99874,3.26095,1.3
2.3103,2.62784,1.26667
3.04093,2.62887,1.28333
1.01761,9.72628,13.2833
8.98916,7.42202,13.3
8.98002,5.54931,13.3167
9.32985,4.76095,13.3333
5.02207,6.57426,13.3
10.7327,6.02787,13.3167
13.2664,5.21455,13.3333
3.94448,9.31749,13.3
9.698,8.5508,13.3167
8.26959,5.40344,13.3333
12.63,8.16809,13.3167
3.84918,11.3131,13.3333
4.97384,10.5147,13.35
4.31302,3.16449,13.3667
4.22936,6.11798,13.3667
9.11606,8.97369,13.4
12.9579,9.41275,13.35
6.48942,3.16395,14.95
10.7479,4.55626,15.0667
10.8911,2.30071,15.0667
4.11402,12.7457,0.950001
1.94702,9.85934,0.4
0.947904,8.26999,14.25
0.363975,8.37312,14.2667
2.23994,7.88481,14.2667
1.13531,7.02542,14.2833
1.04212,6.3462,14.2667
2.62422,6.2106,14.2833
0.464097,5.75762,14.3
0.108063,6.02726,14.2667
1.1525,6.28883,14.2833
1.78261,6.84778,14.3
2.83639,5.81455,14.3167
0.358553,6.855,14.2833
0.512889,8.06359,14.3
0.749761,7.86528,14.3167
0.254989,6.31113,14.2833
0.929516,7.17836,14.3
0.368969,8.30552,14.3167
10.2018,9.44172,14.35
8.44825,7.689,14.35
5.36604,4.13293,14.3667
0.645195,2.90375,0.15
0.143985,2.26776,0.166668
0.118045,4.62391,0.183334
1.23703,3.32356,0.200001
1.46718,5.10121,0.166668
0.835499,5.89098,0.183334
1.53999,4.58135,0.200001
2.92029,4.22919,0.166668
10.3078,4.63476,0.183334
2.535,4.84371,0.200001
2.36175,9.41415,13.4167
3.75214,7.97025,13.4333
8.65337,9.70306,13.4167
4.172,7.81904,13.4333
9.08261,7.14147,13.4333
5.87887,6.76549,13.4333
0.878027,11.542,0.233334
1.31872,8.92022,0.25
0.116313,5.23825,0.266666
0.124915,19.1318,0.233334
0.957205,13.1022,0.25
0.0,5.54223,0.299999
2.2856,7.26029,0.200001
3.06903,11.368,0.200001
2.7805,9.10241,0.216667
0.119202,4.02947,0.25
0.867386,7.3722,0.150002
10.612,16.8818,0.166666
3.66414,16.9763,0.183334
0.700982,7.57148,0.233334
1.28935,6.29801,0.25
0.0140195,4.06726,0.266666
0.0139718,9.10598,0.150002
5.03739,6.38305,0.166666
4.36456,10.0007,0.233334
0.806419,7.0567,0.25
0.0107354,4.88073,0.266666
0.460304,6.51857,0.150002
0.569642,4.0275,0.166666
13.5119,14.1952,0.200001
18.8533,17.957,0.216667
19.4151,15.3309,0.233334
3.11435,11.6272,0.25
1.60691,9.0092,0.266666
0.627888,5.97723,0.283333
0.291026,1.61169,0.299999
3.24817,5.60742,0.166666
4.50566,5.50197,0.183334
11.82,13.539,0.200001
9.5714,17.0896,0.216667
4.70484,16.2266,0.233334
0.500667,12.5602,0.25
2.58423,10.904,0.266666
1.69037,8.53348,0.283333
0.0,3.97596,0.299999
0.580406,5.58429,0.133333
1.29552,6.67125,0.166666
3.13621,4.76646,0.183334
1.11889,9.27602,0.200001
6.33031,13.3185,0.216667
3.21917,13.3448,0.233334
0.131421,11.5025,0.25
0.0,10.7043,0.266666
0.0,7.01675,0.283333
2.24454,5.53828,0.133333
0.399428,2.90151,0.150002
0.558535,3.96348,0.166666
0.276913,6.45178,0.183334
0.0823404,10.0591,0.200001
2.07656,12.054,0.216667
3.5145,12.6391,0.233334
0.782906,10.8083,0.25
0.0,9.35534,0.266666
0.0,6.08875,0.283333
1.70699,7.07293,0.133333
0.236988,3.49125,0.150002
1.52266,9.46107,0.233334
0.736048,6.23656,0.266666
0.0,5.25751,0.0999985
0.442322,8.42415,0.183334
0.19429,4.26669,0.216667
8.08968,14.9828,0.166666
0.201481,13.4784,0.183334
1.42368,10.962,0.200001
2.49379,8.08044,0.216667
0.0650499,6.14365,0.233334
2.19824,13.8402,0.183334
2.77148,12.3097,0.200001
1.57009,10.2499,0.216667
0.517721,8.29893,0.233334
1.61133,13.5856,0.183334
2.81613,13.9867,0.200001
7.77766,13.5149,0.216667
11.9598,11.665,0.233334
10.5336,14.6225,0.200001
4.44383,15.1501,0.216667
0.0,3.47327,0.0499992
1.07874,3.12423,0.0
0.186153,6.33413,23.9833
1.28714,11.3052,23.9667
0.065007,6.76214,23.9833
0.697343,11.9208,23.1
0.0,4.78935,23.6667
0.0,6.12155,23.65
0.0,5.29986,23.6667
1.80229,2.32238,23.6667
0.0949791,2.01761,23.65
0.097466,4.47539,23.6667
2.62557,5.55035,23.6833
2.05408,4.50934,23.7
0.839934,6.39605,23.6667
1.52992,7.64367,23.6833
8.07316,7.65282,23.7
4.34153,3.74101,23.7167
2.70525,4.13261,23.6667
1.24273,7.739,23.6833
7.8147,11.5247,23.7
14.5436,5.89436,23.7167
4.53718,8.15947,23.6833
2.6529,12.2133,23.7
4.86895,8.8672,23.7167
4.20787,6.64239,23.6833
4.62591,8.65642,23.7
3.99983,6.75337,23.7167
4.33852,4.9632,23.7
3.5165,4.97757,23.7167
16.5129,10.7642,12.0667
0.959507,9.36178,12.0833
9.87841,9.58997,12.9833
10.5599,8.95092,12.9833
5.56104,10.1132,13.0
4.86568,6.46532,12.9833
5.60283,10.3913,13.0
0.630957,8.53093,13.0167
3.57482,5.99409,12.9833
16.8677,12.3136,13.0
5.00957,8.28265,13.0167
6.10315,9.995,13.0
6.02164,6.49443,13.0167
6.12829,5.11162,12.9833
5.04104,8.12431,13.0
28.0065,4.29024,12.95
12.671,4.689,12.9667
7.23755,6.67684,12.9833
9.18991,8.27225,13.0
6.77659,6.81552,13.0
3.46579,6.10083,13.0167
0.275008,7.08022,12.3833
1.23215,11.516,12.4
0.627627,6.35119,12.3833
1.62265,12.3739,12.4
0.610783,4.9242,12.35
1.84751,3.84577,12.3667
1.40608,5.21471,12.3833
2.34428,8.20413,12.4
1.02449,3.30138,12.35
2.66744,3.4653,12.3667
3.16932,4.32108,12.3833
2.44786,4.50038,12.4
3.35665,7.53697,12.4167
2.34485,2.67133,12.3667
2.21301,3.24987,12.3833
2.5409,3.47156,12.4
2.7558,7.03693,12.4333
3.60918,8.11246,12.4333
2.7876,9.44884,12.45
2.48201,10.2558,12.3667
3.3539,5.37493,12.4
3.94834,6.50129,12.4167
3.63823,6.33858,12.4333
4.52772,6.90167,12.45
3.19128,7.2007,12.4667
1.03488,7.80912,12.3667
2.44878,6.70532,12.3833
6.11136,5.26453,12.4
3.84978,7.6347,12.4167
3.98814,9.12048,12.4333
3.81001,8.36917,12.45
3.35807,8.5104,12.4667
2.37494,6.97493,12.4167
3.36487,10.3076,12.4333
3.80857,9.18261,12.45
4.03119,8.00412,12.4667
2.30839,8.08785,12.4333
4.00488,9.17222,12.45
3.17774,7.43068,12.4667
1.4874,4.99697,12.4833
1.31167,4.3501,12.4333
3.1541,7.31571,12.45
3.65423,8.01712,12.4667
2.84896,3.81507,12.4833
2.07013,4.35233,12.4667
8.39637,2.0826,12.4833
1.41213,0.895665,12.5
3.80818,15.8787,12.35
19.0481,10.5903,12.3667
2.34569,7.9841,12.3667
2.89937,7.45299,12.3833
2.27498,6.23795,12.3833
2.55994,4.20496,12.4
17.5045,8.90506,23.15
5.66778,3.84449,23.1667
1.0917,6.99541,23.7
0.735267,6.70533,23.7
17.557,10.6421,23.0667
2.21821,8.34913,22.9833
4.19504,7.23408,12.2
7.02744,6.788,12.2167
7.7139,7.181,12.2333
18.9072,7.12635,12.25
9.88097,7.73302,12.2167
7.31405,8.39253,12.2333
23.6977,6.91137,12.25
18.375,6.2459,12.2667
8.24801,5.80714,12.2167
1.36245,5.93693,11.8833
1.56269,7.28263,11.9
2.01421,12.7025,11.9167
4.43884,5.78448,12.0
0.157894,6.65236,23.35
0.0905765,5.29707,23.3667
0.23785,5.1798,23.3667
0.0,4.49493,23.2833
0.0,5.13379,23.3
1.75151,4.59327,23.45
0.0,6.4999,23.2833
0.0,6.67756,23.3
0.913928,6.99139,23.3167
0.0,0.865188,23.3667
0.793534,2.0749,23.4167
0.0,3.17525,23.4333
0.0,4.55237,23.45
0.0,4.25752,23.2833
0.0,7.19895,23.3
0.165866,7.83376,23.3167
0.570749,6.54575,23.3333
0.341931,4.87433,23.35
0.217242,2.74886,23.3667
0.0,2.13211,23.3833
0.411687,1.00543,23.4
0.0717171,2.82348,23.4167
2.32527,5.01354,23.4333
0.337687,7.51522,23.45
0.361591,5.28683,23.3
6.57531,5.90045,23.3167
3.72164,2.67738,23.3333
2.09849,6.81015,23.35
3.83161,5.82833,23.3667
0.956999,3.5797,23.3833
0.0700132,4.24238,23.4
0.247395,4.33061,23.4167
0.369849,7.75804,23.4333
4.46939,3.16998,23.3667
0.956204,2.64608,23.3833
3.81623,4.71434,23.4
2.57514,6.21842,23.4167
1.29961,11.0344,23.4333
0.0395834,2.40833,23.3667
0.0395365,3.38357,23.3833
0.615368,3.78715,23.4
0.836916,7.29077,23.4167
0.91826,10.7488,23.4333
0.0,2.01128,23.3667
0.0159346,3.86189,23.3833
0.406052,2.27856,23.4
1.38884,6.24934,23.4167
0.210728,0.877167,23.4
1.12844,3.06322,23.4167
19.102,13.1606,23.2333
4.85402,11.7822,23.2167
7.73642,7.29933,23.2333
2.64405,4.68862,23.2167
2.28446,3.15379,23.2333
1.43824,3.58813,23.2167
2.36473,0.858099,23.2
4.34144,8.91409,23.35
6.22003,6.80498,23.3167
8.31165,5.78926,23.3333
15.9177,6.72675,23.35
3.5828,3.96163,23.3
6.51248,8.25898,23.3167
4.81114,8.67478,23.3333
1.6005,3.74499,23.3
2.59443,7.05451,23.3167
2.68094,7.10687,23.3333
0.664843,3.70598,23.3167
0.977955,3.29372,23.3333
0.0,5.2071,23.4167
0.558847,4.06706,23.4333
0.612701,5.64878,22.8333
2.08481,2.87829,22.8
2.62648,7.99219,22.8167
0.94543,8.12883,22.8333
0.686492,8.81353,22.85
0.0192691,5.46136,22.8667
0.0,2.57556,22.8833
4.85307,5.1909,22.7833
1.52998,9.11468,22.8
1.49487,9.0133,22.8167
1.68839,7.46203,22.8333
1.22316,11.1035,22.85
0.357218,7.59541,22.8667
6.51449,2.69661,22.7833
7.3567,11.6939,22.8
3.217,11.8994,22.8167
7.57707,5.06422,22.8333
2.7691,13.755,22.85
1.41839,9.11014,22.8667
0.682171,1.15727,22.75
0.973506,1.14612,22.7667
1.98925,3.14137,22.7833
6.97469,7.73794,22.8
8.59324,5.03503,22.8167
6.28034,4.54659,22.8333
9.1748,14.2125,22.85
1.54464,1.5604,22.7333
2.3396,2.78381,22.75
1.29996,1.59185,22.7667
1.90267,3.4972,22.7833
3.06611,5.30005,22.8
4.65762,3.91928,22.8167
12.9053,7.18973,22.8333
18.2527,19.9785,22.85
2.6593,2.77148,22.7333
5.9724,3.92944,22.75
4.4645,2.47004,22.7667
3.47466,4.54299,22.7833
3.53455,8.27701,22.8
2.82448,5.84363,22.8167
3.21028,7.95513,22.8333
4.23945,22.1649,22.85
1.46158,3.80696,22.7333
5.27112,4.86214,22.75
4.86158,4.91391,22.7667
3.57736,5.7175,22.7833
8.46434,9.79451,22.8
6.07516,7.70519,22.8167
2.74165,5.71044,22.8333
2.99276,5.26377,22.7333
13.3863,7.20519,22.75
5.65082,7.64891,22.7667
4.27596,6.98349,22.7833
9.15782,8.4533,22.8
7.24157,8.96041,22.8167
5.27786,6.47479,22.8333
2.28033,3.61746,22.7167
1.95577,7.67855,22.7333
24.7594,10.1459,22.75
10.3236,10.5734,22.7667
5.85662,9.30099,22.7833
11.5817,8.96189,22.8
4.29685,10.512,22.8167
4.60569,8.10946,22.8333
6.08438,4.25484,22.7167
11.1681,10.3187,22.7333
37.788,13.8375,22.75
20.684,13.7292,22.7667
6.09411,12.0204,22.7833
15.2206,11.8277,22.8
2.79945,13.7864,22.8167
2.54314,3.46288,22.7167
9.25222,10.9414,22.7333
2.1629,14.4886,22.75
8.52976,15.3831,22.7667
10.9066,12.9315,22.7833
8.77758,12.736,22.8
2.80686,14.4063,22.8167
